city_coords,sf_distance,ny_distance
"55.1598408,61.4025547",9699.9729924142,8572.46968196596
"54.2700377,-113.8513211",1946.376502468256,3300.8298544532063
"59.2599454,17.2229487",8626.213621142359,6296.8368708559465
"46.4404482,-62.0646864",4959.852716249402,1153.6170005832696
"53.3475493,83.7788448",9598.325768339011,9366.646494934104
"46.2436155,-60.1650865",5107.424566476129,1274.7804378224118
"57.0462626,9.9215263",8588.169960185944,5995.880966073362
"52.4009309,13.0591397",9126.678298513065,6387.107278580965
"61.4865443,21.7968859",8537.50332834282,6416.7838756183555
"59.316667,13.55",8506.8988017313,6102.132772939345
"49.50171185,-84.7072788679861",3267.318124702819,1287.1143984808568
"45.72229725,-65.50594499304478",4713.411592606959,886.1243302747775
"43.1065603,-79.0639039",3683.9265443300815,496.6419436769437
"51.212045,-102.461243",2166.0434254448473,2473.3946715815027
"57.905149,59.9508466",9398.393800498114,8268.774603411297
"47.9929283,-84.7740199",3239.8181244151415,1177.5319409927213
"49.6945782,-112.8331033",1530.2359031539418,3169.090757273826
"48.6300801,12.4977434",9451.800153692006,6540.757338085782
"46.1949393,-59.9561999",5124.340917895331,1287.3989745544302
"46.410405,-70.348206",4331.690166761221,698.4100228275181
"48.9985674,18.2307598",9641.102489997957,6888.215467130592
"49.947837,82.6339231",9980.87168645705,9704.8395564201
"49.163877,-123.938122",1271.2203328486503,3974.976508636499
"56.1379757,8.9746623",8633.771046965698,5977.635107352193
"49.972422,-98.289185",2348.983347216667,2149.764934518362
"46.046072,-74.279938",4033.6483189078535,592.9421032092024
"43.3589869,-80.3152471",3580.151130741336,599.1952450454897
"49.0541521,20.2976401",9709.830302051403,7014.095332234205
"45.5646052,-73.8929714",4068.199240589012,539.091930686858
"46.2596772,-71.521879",4243.670222686521,648.1139757396044
"49.5616916,16.0744185",9506.814727226469,6721.0354561930635
"56.6739826,12.8574827",8726.313090432095,6177.415283931206
"46.4483936,-63.5478039",4847.824355585285,1056.616412214811
"45.403271,-71.889038",4225.881001591473,548.823035496352
"44.1262562,-79.6852938",3624.4602462360526,601.6262428745976
"46.0040525,-62.5231729",4934.906618692947,1099.290404273278
"65.0118734,25.4716809",8271.924139529421,6402.132928315982
"50.097679,-104.7258",1963.5802545024903,2597.743253852842
"52.216667,-111.9",1802.2909511057708,3133.727397054055
"49.4896314,-113.9471472",1468.0053884558129,3248.463366642989
"55.2467859,-111.8354916",2099.6663836803427,3197.6568255792627
"49.2191155,-65.6972276",4643.464451499133,1148.8155998761472
"54.399722,-109.226111",2102.94021695195,3011.195369177082
"50.411344,-102.9300253",2087.5993031436183,2480.9944509065435
"43.0687351,-80.1179909",3598.8949169166153,570.563356429478
"45.4762404,-74.3045286",4037.086404987044,529.7493130765783
"45.40049,-73.576257",4094.6129693081702,521.9467709344653
"47.733123,-53.2366225",5578.251707995148,1826.1243034630295
"49.2768,-81.6311885",3485.4836787040385,1124.4376876996694
"53.3990512,-117.5886772",1775.923959522198,3530.7768478363087
"52.174687,7.5301756",8925.443397412802,6053.559145349759
"46.562873,-71.435165",4246.9107008780875,682.1707516061514
"48.6114425,-93.3967615",2626.3795073605415,1763.37419298471
"43.193234,-80.384281",3576.094813254861,596.0628729750963
"51.153509,-100.04425",2303.137065015547,2311.034687492531
"53.3373297,-111.1756071",1934.302464129585,3107.8235733834713
"50.2109579,-66.3790642",4584.031572109492,1211.0182429992908
"55.7902072,-3.9920191",8120.824437507453,5213.108451458173
"51.4040026,-101.584352",2228.3047879869673,2421.675470597871
"42.9497266,-79.8585358",3621.196330558643,545.796350675307
"50.3481989,-113.770256",1556.9899907194103,3240.643143053056
"56.9023215,-122.627278",2126.5788797040814,3891.124918601459
"59.2883894,-129.850182",2450.8439373407346,4337.085899307491
"46.358065,-70.675735",4307.3037526499875,682.3641970237903
"49.8730711,86.4703176",9889.966390875285,9789.166092600575
"48.4348261,-89.2194423",2921.1326668775496,1477.7140321673296
"53.201097,-105.748901",2142.281793055443,2753.5808900291117
"49.6311192,-105.9926494",1859.9041447328912,2677.691217624495
"53.8999368,-110.8999785",1997.3734313056052,3103.3611417577636
"45.4203137,-62.5691515",4944.7957263957005,1066.8648877939895
"49.8213242,-103.3118311",2027.9775274326785,2492.0702876564997
"48.5241916,19.3648365",9728.22769126878,6986.8597511160015
"53.2816669,-109.98633896592374",1971.780621742484,3029.0378583932525
"50.5182852,-101.147994",2199.855963573361,2362.4396473383913
"48.7672213,-80.6770998",3549.980710438008,1038.427941450551
"46.564054,-72.472",4167.738817792276,661.7461958846253
"49.316171,-117.663574",1337.929098077828,3517.9950554794004
"42.5909853,-82.1795314",3435.612263699737,711.7584248460151
"52.2690628,-113.8141464",1744.783546049395,3264.009734506703
"57.3696208,14.9013204",8731.158918355855,6259.973371426178
"52.5443167,103.8882138",9044.532246397415,9669.350277348403
"49.9041649,-102.0241117",2110.665103954395,2404.217697539983
"45.7104857,-62.850454",4916.625814842278,1061.5588870539964
"44.6724025,-63.2624061",4909.255813626746,983.0729955945712
"46.705969,-80.922546",3520.8048182217117,867.7012521129261
"49.2207623,-122.690153",1271.8520337639973,3883.815637431273
"46.854747,9.5264904",9484.90117672158,6433.494936079507
"50.630898,-82.1914444",3464.6064339874542,1271.76580050988
"45.0570769,-77.8537127",3762.941433799914,575.7839623087871
"44.0007518,-79.4372217",3645.260449616814,577.3639661154176
"49.9056917,-109.4800219",1697.6499600144375,2930.6950436762495
"46.4743667,-81.067045",3509.285550479798,856.5477150068259
"47.0463119,-67.7393601",4521.124230030593,864.7369615489338
"61.0666922,-107.991707",2779.3704736349637,3226.4493360117613
"55.836517,-4.5122831",8093.509859495465,5180.130006186945
"47.5614705,-52.7126162",5621.318304092148,1858.2062509697555
"42.9097165,-81.4957317",3488.476685672422,668.1815996296591
"65.4185521,18.2519817",8069.680433214908,6076.146294926202
"49.1428076,-102.991075",2006.5322062986236,2453.547098920388
"55.8698007,12.8296734",8799.090519593912,6211.458870898621
"51.0866897,-115.3481135",1580.9283301072076,3357.2064362771775
"55.2553671,-127.670882",1983.0950373831815,4195.183204822972
"49.1243786,18.9871864",9656.46935711493,6928.429206912521
"52.4895703,-105.7299987",2086.4731390089087,2729.6657265233
"47.4441901,-79.6360804",3620.257787230553,872.8298270622926
"46.8256382,-71.1654982",4264.62397862782,716.5235478837659
"51.675148,-105.4655393",2036.7808575171184,2688.399336277043
"48.6318242,21.1712124",9781.57680268642,7093.387326337115
"43.0812001,-81.3751432",3496.76006722761,665.3939516379187
"53.6589875,-111.2279257",1963.2797843416988,3118.6168863239723
"46.6667476,-80.7497967",3533.9393783473106,855.6079441613309
"45.041508,-79.310989",3648.402026958896,647.0903339888376
"49.2842958,-122.793281",1279.0843380418014,3890.710900328096
"59.6110992,16.5463679",8572.716849605486,6245.739193301652
"48.577737,-67.9882011",4483.610552837758,995.1179801197172
"46.2340189,-60.2239916",5103.228477451926,1270.194360723764
"48.4342285,-71.2542735965741",4244.220025567582,885.2699906843723
"49.8953127,-97.0108481",2428.540541451448,2060.622627691102
"49.29413875,-53.58788900435435",5508.9728706369315,1862.189896850761
"55.37592,13.1461522",8855.732882955333,6251.997482187973
"68.970665,33.07497",7996.015718846264,6474.247411831385
"47.845632,-83.4018741",3340.2281335737416,1089.6625418419803
"55.6052931,13.0001566",8829.435360748841,6233.151369850662
"48.31295,18.0894593",9701.803776548728,6918.4093184824405
"48.3199383,19.6845866",9759.59303391747,7018.937082552927
"50.8367991,-118.9826386",1476.664883593938,3611.380015525433
"50.31428055,18.781576310579183",9534.126966790294,6847.912199800144
"49.6507703,-108.410021",1730.7828230405355,2850.7700039036877
"60.6070068,15.6323059",8451.846847318748,6155.1271594241325
"53.9446204,-111.2100163",1991.3343304344048,3124.325951273799
"52.4428508,-109.1548985",1928.8379768579048,2954.2641432693513
"46.623943,14.3075976",9712.861915960304,6767.177258700887
"43.70139,-79.6919794",3627.345572664711,574.8296108858965
"49.2984191,17.3929804",9581.403887348344,6818.626830111596
"50.023071,-125.244153",1379.4217059709613,4059.72879776143
"49.2343668,-124.8056517",1287.5404896486286,4037.0528596489967
"46.1844077,-62.5315437",4930.261620226574,1108.3459960763932
"55.6812495,12.4547294",8802.988967974434,6198.311473565394
"43.731593,-80.952882",3525.7525534951737,664.0408386233715
"49.4892913,8.4673098",9202.69909219706,6234.390385247713
"44.5678105,-80.9430094",3521.68507203164,711.6621460359302
"60.4517531,22.2670522",8651.208242750421,6492.09399870585
"43.7059439,-80.3779366",3572.1706197837025,622.1418303084782
"53.8907473,59.0129537",9846.73287752506,8603.590974400162
"43.7213619,-79.5655129",3637.33211644942,567.586496255535
"56.7291997,-111.3885221",2260.005849478104,3216.2070904970024
"53.2607825,-113.5511681",1851.9787080648605,3262.0656460845275
"44.754404,-79.710969",3618.3676341090622,647.6415517172085
"46.0435235,-73.1165159",4123.4005924534285,596.603156000776
"59.1964289,17.6271663",8644.290775366433,6320.75301872744
"43.8505287,-79.0208814",3679.881351375056,540.7254389961146
"42.8100954,-80.0728118",3605.288889240709,555.5123951386307
"41.875,-82.492891325",3417.2258233103535,722.16944624613
"46.11099605,-74.2938383",4032.020992275904,600.195705496407
"52.1050567,-101.27054",2290.962391343821,2427.3836330960703
"45.6035643,-76.4914676",3865.7028631326343,579.648387540791
"43.046165,43.2591659",10937.75186838132,8802.483060230992
"60.5,16.333333",8482.66657607707,6195.192360508868
"46.050293,-71.9814568",4210.763967554822,615.2129894546881
"60.4254332,22.5130886",8660.114680042778,6505.449425977913
"50.183333,-100.6",2214.0795964511317,2314.300942551979
"46.368253,-72.509079",4166.821180551329,639.8464744514267
"47.2375671,9.5981724",9453.729356392618,6419.07057774489
"43.3032583,-80.6215757",3555.884325497631,618.7146637194331
"45.962845,-71.822777",4224.006672461886,609.486444164952
"49.1922443,16.6113382",9562.21551007458,6775.20157528398
"55.7823547,49.1242266",9606.16774971094,8045.864167414735
"46.122987,-70.671959",4310.5503882552275,658.7788863888903
"50.8417915,-101.701553",2186.408177490776,2410.376164873608
"58.5037196,13.1576427",8568.729882628953,6115.271090010912
"43.8341108,-80.8495763",3533.333147526824,662.1871613947651
"46.054487800000004,-62.625228911935594",4926.040773108024,1095.0192740403256
"48.9579607,22.1361247",9782.312970003675,7133.3062579533935
"48.0973515,17.1080662",9685.388474468338,6867.993073134863
"46.2126468,-82.0771831",3431.0165792888297,893.5659558876705
"50.3761991,13.2710364",9321.953125093847,6500.999963830646
"52.8613707,-104.6135544",2169.4388258014023,2669.5211336074167
"43.1007795,-82.0003357",3445.8359322735446,713.9915898848052
"44.29874,-81.0952892",3510.8716545562843,705.4069149079523
"49.2181387,-84.7752864",3257.591074168925,1268.4342114803446
"60.9948584,24.46654",8651.887671608229,6569.121584260797
"57.0108336,15.1062151",8771.40705136716,6287.737813910183
"50.8618041,-109.2683776",1787.30483970544,2930.1280509641265
"46.219454,-64.5492146",4776.585485284174,978.5825978841256
"45.437155,-75.66498957105331",3931.4156499504593,541.9252314623462
"43.827060149999994,-79.9061036956765",3609.100462082238,596.908657781401
"42.9561761,-81.3410635",3500.638444409553,657.974903077535
"53.1846146,-114.3181098",1823.2007543069265,3311.4175026520556
"51.7866985,-104.7152855",2083.5851561739173,2641.56076443746
"52.6186624,-106.649761",2053.545876018247,2793.618352941317
"55.7605306,-120.2364453",2006.075842818107,3729.619708634843
"55.644111,12.4217135",8805.200186378856,6198.058934615905
"48.8468773,-67.5295498",4514.381971016162,1038.2389091679006
"45.3187339,-72.6463074",4168.029270161344,523.5320703869027
"45.3950895,-75.8442452",3917.7833515240472,541.2602852414709
"54.4316317,-110.5826304",2058.816886834425,3097.1732005154017
"49.9753411,-101.2365875",2163.0743659892864,2351.6357293084557
"43.0418586,131.4430936",8368.660870257885,10383.717888172252
"61.8689933,28.8797178",8661.089886709075,6723.1715814017625
"48.2420524,-79.0205378",3668.969963835423,926.4058706893728
"48.450155,-68.529968",4445.072317267296,962.9121577697266
"45.433515,-76.3543692",3877.6478526274022,558.1620498612169
"45.5579611,-74.8825971",3991.3014043777944,542.9695028693691
"45.0928774,-75.35299",3958.988926687785,498.84551708332265
"68.166667,19.5",7836.772282291677,6016.814984472366
"45.4804749,-73.8701544",4070.857266151232,529.778467831745
"50.866667,-98.1",2405.9828813934587,2172.1927700502465
"62.2417066,25.7495727",8556.36576402914,6561.044075128251
"45.4974558,-73.4943863",4099.908754258348,533.1760659635664
"53.5931655,-113.394699",1889.879815784612,3257.9188590469616
"43.4314754,-80.3118603",3579.779720446738,602.6792259304921
"51.5645433,-101.8953088",2220.9207176309155,2447.8322494087975
"43.835765,-79.090576",3674.428106327574,544.1210605130166
"43.9122995,-78.6891675",3705.885933952357,524.6026835498697
"51.2992217,-116.9642955",1563.0344723921455,3471.335949682541
"43.929489,-79.5252267",3638.7970765286186,578.2737770909109
"49.5577313,-99.2877494",2264.05570682967,2203.860574419224
"46.8739775,7.5631943",9393.532053197012,6298.571122276422
"46.5524071,-75.4968899",3936.442450850406,659.8356197030527
"62.307535,21.7077697",8454.809561722637,6371.84790782938
"49.835676,-124.524412",1350.5707794996872,4010.1893273862497
"43.7433558,-81.2506263",3501.731738867604,685.9342976774852
"45.5514566,-76.0983854",3896.700298349887,563.811145623601
"43.8161477,-79.4245925",3647.817599876515,564.3253536076065
"50.146986,-96.880188",2448.5454689870853,2062.0796588411085
"60.1335322,-135.0359865",2641.9491420674053,4630.754675302783
"60.4168803,24.320558",8706.12558588845,6593.419752533511
"66.039749,60.13158",8492.053431333541,7533.66614015112
"47.0344092,-65.53692408475533",4687.030661891017,977.0068557890964
"59.2747287,15.2151181",8563.519493172353,6191.520702647021
"45.627484,-72.940636",4141.465253229915,552.8168191560006
"57.9,11.916667",8581.93604420771,6072.791769104395
"56.2283011,12.6748623",8760.752772719517,6186.683175557667
"45.67932,-73.87619",4068.327853696469,551.8641626814707
"50.0858311,-96.9424568",2441.6842645970173,2063.7110209975385
"48.425897,-71.1821701",4249.6013637440365,885.8005475740075
"64.6795905,24.4709593",8284.153804245756,6376.849642926459
"56.85,13.933333",8747.078204402573,6229.92998862208
"49.7758144,17.7517864",9548.9216771689,6814.437212119099
"50.4044635,-100.3955365",2239.058185100584,2307.660770129557
"43.1249127,-79.2005935",3672.6539373142737,507.2703294262623
"48.8311567,12.7212851",9442.498965195497,6544.927413708886
"50.7072638,-104.809204",2000.94600098352,2618.1582447935625
"45.4955083,-73.8471749",4072.485855663893,531.4910320545844
"63.0743109,27.6623456",8512.869292990896,6600.155954912714
"53.363628250000005,-114.225415716441",1843.9445212702367,3308.2354424416
"43.961848,-81.5172512",3478.97072874722,716.1169621228585
"51.2356068,-0.5732063",8639.477541865044,5565.307152973349
"62.0294216,24.6232138",8552.13047261005,6521.017116746658
"42.0950707,-82.4630203",3417.281894288493,723.3120938455571
"53.4190007,-113.636786",1865.5273494246524,3270.521299452629
"50.1443787,-101.669059",2146.3846726947713,2386.492011097422
"55.6412879,51.8160376",9638.363081373684,8168.393182502212
"49.6048061,-102.0858736",2089.4286128456424,2400.4936125986
"49.1362088,20.4308701",9706.468579694209,7017.52255083324
"63.2942794,18.6120939",8280.938434080841,6182.436938551255
"46.540207,-71.632919",4232.06072599678,675.0987578817134
"49.0235357,-122.797924",1250.1035297523044,3893.545343262274
"48.9980751,18.191003",9639.689924140595,6885.743301520741
"49.2821981,-122.8293554",1278.9224596463002,3893.3458370603967
"60.8087874,23.7598248",8653.343398521458,6545.458139179656
"67.3,20.25",7936.051858815115,6081.5237801001185
"50.8067831,-104.9092813",2002.5016022049615,2627.5536677753703
"54.0535577,-128.6540519",1871.0944282930052,4262.067859327552
"44.2610602,-80.5457496",3554.8948073047286,666.3168195613052
"46.3778839,-75.9807967",3900.3083788183417,649.2684770733114
"49.2234674,18.7393139",9637.94989299286,6907.260938918082
"48.536217,12.1516551",9446.042302772496,6522.968122073456
"43.9193171,-80.0973754",3593.044675992633,615.3860926292118
"43.6007625,-79.505264",3643.2601483035874,556.1008221066403
"46.2833708,-73.36081772624922",4102.291440446769,621.0938423950427
"44.4827759,-77.6823297",3780.977750219476,516.0299504697263
"59.8586126,17.6387436",8581.614859549765,6290.3992292176945
"50.6030153,-113.6177721",1586.9923870464468,3231.851106494418
"49.248655,7.3641981",9175.304397211044,6172.737910132444
"59.816667,13.5",8459.369446238277,6078.81945659626
"46.3833994,-62.8531043",4901.639923571885,1097.986037465522
"58.05,14.833333",8665.536856504874,6225.515638709943
"51.6479408,-99.9272871",2339.1535931712233,2322.806237071697
"47.1651978,-67.9244707",4505.518129762811,866.8000113451701
"50.6253639,-101.2832312",2198.075852920954,2375.0833096989236
"52.8402725,-110.8514344",1898.8423948146465,3075.635055446738
"51.6427866,-121.2956943",1543.606251194332,3773.0233437716497
"52.0094273,-110.7752786",1824.7083298057953,3053.980973942246
"43.0754766,-80.0800058",3601.907521517691,568.0876858978563
"59.4857789,15.623818",8556.449382789624,6203.5581254853405
"50.8536853,-109.4056982",1780.3430803419824,2939.5477466661237
"60.583333,17.416667",8506.331209018472,6245.942248337622
"49.0971526,-116.5129759",1344.6853718002674,3434.5131553664196
"48.5718519,-78.1160856",3737.1680531896022,931.8598353059516
"50.7719106,-103.7958877",2061.6083626027507,2550.382471169106
"48.1365262,-66.3096846",4612.596888843879,1026.546523455492
"48.3382864,39.9509488",10307.65646628336,8203.42493257303
"49.1709788,-121.95255",1266.6856955587948,3830.665901318563
"52.6883907,-1.3987871",8483.547571419478,5462.667803585329
"46.612894,-72.69516",4150.23923287382,663.9780880610905
"48.922499,-123.718414",1242.9138584465286,3961.702212780973
"46.450395,-71.030731",4279.059047224721,681.1236766116793
"46.89564985,-71.2908285897658",4254.380555302079,720.7509912348502
"51.451283,6.62843",8950.226923767488,6027.057077035295
"57.633333,14.683333",8699.431053509928,6236.081039590652
"46.3653409,-79.9321566",3596.45233773069,789.3262088165854
"46.5332403,9.874586",9529.465631487989,6473.515829137443
"48.405959,-71.069183",4258.084042327426,885.9735581734302
"56.2429224,12.8619375",8765.999657243095,6196.681844663529
"41.3123363,69.2787079",11166.166448878092,10196.521773164852
"44.3150892,-79.5461073",3634.1965198201233,605.8859935459615
"45.610281,-74.6055611",4012.35994158751,546.2659354140584
"43.7615095,-79.4109234",3649.392227293066,559.8988414671242
"67.5035662,64.0627028",8318.091638041871,7497.881685040696
"48.3748219,17.0017997",9654.864659844863,6845.553687205826
"48.4314691,-71.2340717",4245.730396760734,885.3692439884702
"49.785698,-92.835846",2704.334564820887,1781.396128371865
"44.0462261,-65.8349997",4723.470935017027,767.5632195973484
"50.6915893,3.1741734",8860.852766708487,5833.555326386956
"49.163168,-123.137414",1266.5775472425837,3916.84854824638
"54.4446952,-124.2596983",1858.191201882976,3975.2232900365902
"42.3354182,-81.9974055",3453.042608234932,690.6191834689597
"55.9533456,-3.1883749",8144.704552440027,5258.369746292367
"48.1023356,-77.7875715",3760.230494153884,874.3447376998913
"46.80729,-71.833423",4214.051246526638,699.3019760166302
"52.0347545,-100.6491295",2321.34346387466,2384.7908286935526
"50.6323125,-96.9881076",2464.3902342007955,2089.7114824585083
"45.4483467,-73.2936944",4116.072522904454,529.274085851337
"58.4098135,15.6245252",8657.237573593618,6251.7989060800155
"44.7877017,-75.3800984",3959.988675978268,466.4211818490052
"52.396648,22.658812",9458.708647518206,6959.126517998286
"48.94367,14.4527685",9501.971543443902,6650.968514584032
"64.6,18.166667",8145.260349362768,6106.289622697637
"56.0442098,12.703706",8778.635570068807,6196.477219644315
"49.8701679,-111.3789489",1607.050539397595,3066.051169587267
"47.3496571,7.903787",9367.184038196136,6298.704792095661
"51.8,-108.833333",1886.6669301484608,2918.321481194401
"45.3923746,-61.5007534",5027.126184550819,1142.035543185168
"55.6149602,36.9887625",9473.114955736992,7511.034932868072
"48.6146774,-66.066572550089",4624.126641537477,1079.2239050968112
"49.314695,-96.9538228",2406.8144630955917,2034.5561944394549
"45.8286903,-64.2040548",4810.804060285408,976.7168805086292
"44.7184132,-75.5191675",3949.7660459603226,461.8896835401845
"50.7305674,-111.9055311",1662.8127876630313,3112.5915893150463
"44.9722578,-75.2810027",3965.85282060314,484.50686026249485
"49.3606932,-98.9888249",2273.880987444209,2176.786016512653
"46.210725,-70.774269",4301.586728939213,664.3123639070341
"50.5644747,-96.2175535",2510.6583806754725,2036.6533464977308
"49.530557,-96.69342",2433.4897305246955,2024.9209251284612
"43.1931661,-79.560677",3642.77574368075,536.4855863714347
"48.137225,-78.125153",3735.1749377796286,887.4796624933799
"47.311931,8.3904974",9392.7163054609,6333.605589971898
"56.3264816,44.0051395",9498.079885046112,7782.033955882879
"45.9800486,-81.9267993",3442.2242761891985,868.0586168139281
"50.462625,-97.8203767208582",2403.0998207654843,2137.2687379176
"45.6050197,-73.4526144",4101.9805330622785,545.3616577840589
"60.6499508,22.5865661",8639.828845600681,6497.353547431574
"43.9022127,-79.652722",3628.8070733394097,584.806632472481
"52.968492,-113.36792",1827.9785419818704,3244.873049584659
"48.7112108,8.7452043",9284.082454449695,6289.608244888383
"53.013131,-112.840576",1848.372931552423,3210.6920515947186
"63.8256568,20.2630745",8271.468286062513,6233.78267251171
"49.2398981,-98.5388162",2297.8029047968625,2141.5684927606408
"48.95317,-57.947388",5207.067724609386,1560.3765047835757
"49.7459773,-107.4880937",1786.3718319780176,2786.2783025663794
"49.277649249999996,-54.92271033923269",5415.011914289688,1772.8338207067793
"45.6560326,-60.875068",5068.257711275992,1198.429029258165
"44.4296227,-79.1550193",3664.492991852556,590.6971634704669
"49.1926295,-100.4945182",2167.542130077614,2277.3307505077114
"50.603596,-101.6866847",2172.735254614351,2401.726642825119
"48.5895247,17.8213848",9665.245721486774,6885.612778392955
"42.7269522,-81.3660384",3500.7665257811977,651.7536502794237
"58.583333,12.0",8522.774741475494,6049.383883240948
"48.9610949,21.1422187",9748.242074196312,7071.899228360618
"49.987939,-117.9585273",1402.8809676154383,3538.458959636588
"52.38196845,-114.91205773182915",1725.32214632081,3339.8202083802403
"45.1836683,5.75448",9455.30688160505,6255.0792048137455
"49.6850876,-115.9819477",1419.9897019925672,3396.092878393098
"64.543022,40.537121",8563.27530999577,7027.584578972874
"55.2810741,-114.7717876",2029.5919355160304,3380.456127401116
"43.64494,-79.478313",3645.023591103446,557.0075369849458
"43.2855122,-80.4507012",3569.864656358098,605.36571889566
"47.3962288,-79.6856668",3616.394766995914,870.4273740918661
"60.4856426,15.4234561",8456.926299684643,6149.753496910171
"49.4308737,15.2232341",9486.5031243716,6674.183692548282
"51.8261473,-113.229651",1719.2424857834335,3218.188467220647
"43.2364003,-80.1468329",3594.908095909091,580.8362328715764
"43.7430924,-81.7110949",3464.704481189602,719.2389444727411
"50.4606456,13.4178324",9319.91865684071,6505.985009669086
"53.1937836,45.006741250609664",9852.707661205895,8075.159710612069
"42.859494,-80.7265015",3551.564502400389,607.1790187295348
"52.0725531,-104.253704",2128.428118605954,2619.928793788845
"53.9921491,-1.5391039",8373.302579364561,5413.651229088441
"46.90711055,-71.21279691763314",4260.183006853705,723.8759075527662
"65.1763737,25.3532265",8252.994496421436,6388.744545452134
"49.8363146,-101.5247956",2137.3725627217664,2367.579194919004
"46.54687495,-72.65928200865844",4153.5924813512065,657.2146438818487
"48.7799591,18.5821986",9675.03844168343,6922.816037851781
"44.3085912,-77.798084",3773.343891457268,506.50236576856247
"49.8751033,-106.5557573",1846.096401940247,2722.1722566183394
"50.4339826,-93.66953193388659",2672.1276836656302,1867.6117877231973
"58.7693101,-94.1736843",3091.8939518430266,2458.148334310787
"48.3407795,-70.8797721",4272.547643784647,883.1134007754562
"45.0455684,-64.7362073",4786.703722939425,896.4877466919862
"4.6141594,114.3301832",12521.78514711767,14914.1732205461
"50.7005059,-119.2790529",1457.643499723947,3632.256085563322
"58.7545409,17.0120656",8667.776359580166,6309.399367889178
"45.2584251,-75.9206131",3912.987995794091,528.5329573693813
"50.2628345,-101.9717067",2135.158488159643,2410.8163743266537
"62.9299527,18.2901941",8307.278559331133,6183.504668904615
"45.345148,-76.03672",3903.167921376909,540.5319181437757
"44.4429839,-79.8423725",3609.778926421812,633.1698664000492
"53.3525496,-113.4151434",1865.0894616652267,3254.765253543044
"49.5945066,-98.8809533",2292.2453273815495,2176.956325775638
"50.6536237,-102.0763357",2152.787279777497,2429.75029009203
"48.548887,-71.651459",4214.206648166849,890.4788849817493
"52.2108812,-55.6271358",5300.325368840906,1894.4041219618073
"55.7597541,-117.9994574",2026.5769732154872,3590.516839107045
"49.3855177,-99.2440107",2258.4063451969196,2195.335991123244
"49.2081817,-108.3864958",1697.962288397947,2843.316437682491
"49.5041747,-115.062867",1430.3205819455172,3329.2996777101253
"57.2824286,18.6184421",8857.20264638126,6466.256317960271
"47.508731,-79.6789029",3617.206247994728,880.6045714694042
"45.6560478,-74.3401388",4032.545745287957,549.8468317105508
"52.1293715,-104.5236191",2118.750967541074,2639.460465147441
"49.1159316,18.4469936",9637.711991869102,6895.10835127788
"49.96551395,-55.91396714674725",5328.459135759768,1744.1437800139122
"51.2494169,-0.7630148",8629.242332976386,5552.2380181885255
"54.8124093,11.2709858",8838.730362200547,6167.693916057468
"48.762526,-91.624603",2756.5852348327167,1651.4585369884471
"54.5172715,-128.599548",1919.4187135579616,4256.431976200029
"53.5517087,-113.143322",1892.887986734692,3240.7189401742903
"45.6449726,-73.5021219",4097.709263196847,549.4718738134019
"46.3185108,-74.22017263925488",4035.981285989599,623.0503964823871
"50.7938303,-106.5078309",1916.7589941871784,2737.3405581002817
"49.5082995,-98.0016853",2345.6929834474126,2113.4731404100658
"53.7084868,-113.9589008",1886.187571381265,3296.8550360864156
"48.9385489,2.4631476",8974.655309326607,5857.098303701561
"46.8529223,-70.3551125",4325.836190902563,742.6076135737062
"48.8770098,-72.2302039",4170.054374483015,918.0147074589084
"45.4453082,-73.7510888",4080.5034085287098,526.1636241468423
"46.091329,-71.30127",4262.602396817212,636.354625452214
"52.9794279,-122.493627",1689.8275571156676,3855.475663957752
"43.8372648,-66.1157",4706.186343169059,737.1882455989213
"56.2524039,-120.846943",2057.4948805146705,3774.0437468662744
"44.942431,-65.0680746",4763.294091738932,868.0631964704655
"54.46046,-110.192871",2074.6622398464715,3073.503503515709
"50.2092113,15.8327512",9436.442558981938,6670.914773402141
"50.0619474,19.9368564",9599.010800396378,6933.128245613957
"55.633577,37.2158703",9475.090690996996,7520.653635879598
"46.5473036,-71.5239451",4240.303766677039,678.3878999145644
"55.743347,-97.863464",2711.6617127310747,2413.219475118623
"50.596911,-107.8068222",1835.5830961480676,2823.539128926392
"46.004355,-72.913513",4139.454079031003,594.5065546092432
"53.5256963,-113.296631",1885.8735469913393,3250.229609895542
"49.5003268,-119.593249",1322.3088954669138,3657.392356457953
"56.533333,14.966667",8811.370964574802,6302.144406247586
"59.966667,15.833333",8517.803133349515,6193.188947940307
"56.124722,101.171951",8816.147393800402,9263.182868581463
"49.1430762,12.4119764",9401.08333364746,6508.819318959419
"58.416667,14.2",8610.940984539367,6175.160715485883
"42.9096416,-81.300141",3504.39486078693,653.0927665542093
"50.709679,59.6544367",10199.536316441045,8920.942868599497
"45.0283111,-74.8964683",3995.453786937973,484.8921439272906
"58.55,11.666667",8514.504259571759,6032.649291915669
"59.7,14.183333",8491.72565032584,6119.302956920206
"45.5196086,-74.6519669",4009.610174428803,536.5888079296423
"47.8454821,16.5249288",9686.888618627798,6844.638758038554
"43.0588881,-80.9963088",3527.7148547661654,635.7456218262099
"51.3746778,7.6999713",9002.938051372206,6099.046178477371
"52.8881892,-2.0424962",8437.263129768993,5414.742746291831
"47.5675998,10.6993217",9472.478125602329,6476.402653661169
"52.3072593,5.0420822",8807.433241427038,5890.289076479356
"52.6935178,39.1122664",9823.366184424542,7829.344129231597
